,COUNTY,CENTER,PHONE,AGES,CAPACITY,CITY,ADDR1,ADDR2,ZIP,ESRI_Review_Needed,ESRI_Lon,ESRI_Lat,ESRI_Match_Score,ESRI_Match_Type,ESRI_Match_Address
242,Camden,Partners In Parenting,846-298-9816,0 to 6,16,Camden,1602 Pine Street,,08103,0,-75.100125025539,39.937508995616,100,PointAddress,"1602 Pine St, Camden, NJ, 08103, USA"
243,Monmouth,Middletown Preschool,732-615-3230,0 to 6,30,Middletown,50 Bray Ave,,07748,1,-74.111937663095,40.441670580949,100,StreetAddress,"50 Bray Ave, Middletown, NJ, 07748, USA"
244,Burlington,Project TEACH - Burlington,609-267-7595,0 to 6,26,Mount Holly,704 Woodlane Rd,,08060,0,-74.821942986372,40.013971985324,100,PointAddress,"704 Woodlane Rd, Westampton, NJ, 08060, USA"
245,Cape May,Project TEACH - Cape May,609-463-4870,0 to 6,15,Cape May Court House,131 Crest Haven Rd,,08210,0,-74.79940002542,39.09895000006,100,PointAddress,"131 Crest Haven Rd, Cape May Court House, NJ, 08210, USA"
246,Atlantic,Atlantic Project TEACH,609-645-6748,0 to 2½,30,Egg Harbor Township,2562 Tilton Rd,,08234,0,-74.570890988489,39.420422012648,100,PointAddress,"2562 Tilton Rd, Egg Harbor Township, NJ, 08234, USA"
247,Monmouth,Monmouth Project TEACH,732-493-4470,0 to 6,39,Ocean Township,1076 Wayside Rd,,07712,0,-74.074936040712,40.265964013648,98.81,PointAddress,"1076 Wayside Rd, Tinton Falls, NJ, 07712, USA"
248,Mercer,Project TEACH - Mercer,609-530-3390,0 to 6,42,Trenton,1600 Stuyvesant Ave,,08618,0,-74.79903901685,40.246290010515,100,PointAddress,"1600 Stuyvesant Ave, Ewing, NJ, 08618, USA"
249,Warren,Project TEACH-Warren,908-689-4650,0 to 6,14,Port Murray,540 Route 57e,,07865,0,-74.935364972304,40.766215985998,97.62,PointAddress,"540 State Route 57, Port Murray, NJ, 07865, USA"
250,Passaic,Friendship Corner Day Care Center II,973-405-6711,2½ to 6,187,Paterson,186-190 Butler Street,,07524,0,-74.160463974886,40.929474002183,99.03,PointAddress,"190 Butler St, Paterson, NJ, 07524, USA"
4162,Camden,"LA Cherry Hill Associates, LLC D/B/A Lightbridge Academy",551-655-7419,0 to 13,170,Cherry Hill,10 Grove Street,,08002,0,-75.035164018644,39.917898988313,100,PointAddress,"10 Grove St, Cherry Hill, NJ, 08002, USA"
